,result,moves
209,1,"['2R', '9L', '0L', '8L', '3R', '9L', '2R', '8L', '1R', '10L', '2R', '8L', '4R', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3R', '9L', '4L', '8L', '3R', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3R', '9L', '4L', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1L', '6L', '0L', '10L', '2R', '9L', '0R', '8L', '1R', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '3R', '9L', '4R', '8L']"
210,1,"['2R', '9L', '4L', '8L', '2R', '8L', '3R', '7L', '2R', '8L', '4R', '10L', '0L', '8L', '2R', '8L', '2R', '10L', '1L', '8L', '0L', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '1R', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1L', '6L', '0R', '8L', '2R', '10L', '1L', '9L', '3L', '8L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '3R', '9L', '1L', '8L', '4R', '8L', '0R', '9L', '2R', '8L', '2R', '10L', '3R', '9L', '0R', '8L']"
211,1,"['2R', '9L', '0L', '8L', '4L', '9L', '2R', '9L', '2R', '9L', '3R', '8L', '4L', '9L', '2R', '8L', '3L', '8L', '2R', '9L', '4L']"
212,-1,"['8L', '4L', '8L', '3L', '8L', '2R', '8L', '2R', '6L', '2R', '10L', '3L', '8L', '2R', '7L', '0R', '8L', '2R', '7L', '2R']"
213,1,"['8L', '1R', '6L', '2R', '6L', '2R', '8L', '4L', '9L', '2R', '8L', '3R', '6L', '3R', '7L', '4R', '6L', '4L', '10L', '3L', '8L']"
214,-1,"['2R', '9L', '4R', '8L', '4L', '8L', '2R', '10L', '3L', '8L', '2R', '9L', '3L', '8L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '1L', '9L', '0L', '10L', '3L', '8L', '2R']"
215,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
216,-1,"['2R', '9L', '0L', '8L', '4R', '8L', '2R', '8L', '0R', '6L', '1R', '7L', '2R', '6L', '0R', '10L', '2R', '9L', '0R', '8L', '1R', '7L', '2R']"
217,1,"['2R', '9L', '0L', '8L', '4R', '8L', '2R', '8L', '4L', '8L', '1L', '7L', '0L', '8L', '2R', '6L', '2R', '8L', '2R', '10L', '1L', '9L', '3L', '10L', '2R', '9L', '1L', '8L', '3R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1R', '6L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '1L', '6L', '0R', '8L', '2R', '10L', '1L', '9L', '0L', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1L', '6L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '1L', '7L', '0R', '6L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L']"
218,-1,"['2R', '9L', '0L', '8L', '4R', '8L', '2R', '8L', '3R', '6L', '0L', '7L', '2R', '8L', '2R', '6L', '0R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '0L', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '3R', '9L', '1L', '8L', '4L', '7L', '3R', '8L', '3R', '9L', '0R', '8L', '1L', '7L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '1L', '9L', '0R', '8L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L']"
219,1,"['8L', '4R', '8L', '2R', '8L', '0R', '9L', '2R', '8L', '1R', '9L', '2R', '8L', '0L', '6L', '3L', '8L', '2R', '9L', '1R', '8L', '2R', '10L', '0R', '9L', '1R', '8L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '3R', '9L', '4L', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '3R', '9L', '1L', '8L']"
220,-1,"['8L', '0L', '8L', '3L', '8L', '3R', '8L', '1R', '9L', '2R', '8L', '2R', '8L', '0L', '8L', '2R', '10L', '0R', '8L', '1R', '9L', '2R', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '0R', '9L', '1R', '8L', '2R', '7L', '3L']"
221,-1,"['2R', '9L', '4R', '8L', '4R', '8L', '2R', '6L', '0L', '8L', '4R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '0R']"
222,1,"['8L', '0R', '9L', '3L', '8L', '0L', '9L', '3L', '8L']"
223,1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L']"
224,1,"['8L', '1R', '6L', '2R', '6L', '2R', '8L', '3R', '10L', '4L', '9L', '2R', '8L', '0R', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '0L', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '1L', '9L', '0L', '10L', '3R', '9L', '4L', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '0L', '8L', '2R', '10L', '3R', '9L', '0L', '8L', '4L']"
225,1,"['2R', '9L', '0L', '8L', '4L', '9L', '2R', '9L', '2R', '9L', '4L', '8L']"
226,-1,"['8L', '4R', '8L', '2R', '8L', '0L', '8L', '2R', '7L', '3R', '6L', '4R', '8L', '1R']"
227,-1,"['2R', '9L', '3L', '8L', '2R', '9L']"
228,-1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3R', '10L', '4R', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0R', '6L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '3L', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '0R', '8L', '1L', '9L', '0L', '9L', '2R', '9L', '1R', '9L', '2R', '9L', '3L', '8L', '2R']"
229,-1,"['8L', '4L', '8L', '3R', '8L', '2R', '8L', '2R', '10L', '2R', '9L']"
230,1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L', '2R', '8L', '3L', '9L', '2R']"
231,1,"['2R', '9L', '4L', '8L', '2R', '8L', '3R', '7L', '2R', '8L', '0L', '8L', '2R', '9L', '0L', '8L', '3L', '9L', '2R', '8L', '3R', '7L', '0R', '6L', '1L', '9L', '0R', '8L', '1R', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1R', '6L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '0R', '6L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '1L', '9L', '0R', '8L', '2R', '8L', '2R', '10L', '1L', '9L', '0L', '10L', '3L', '8L', '2R']"
232,-1,"['2R', '9L', '4R', '8L', '4R', '8L', '2R', '6L', '3R', '8L', '2R']"
233,1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L', '2R', '8L', '3L', '9L', '2R']"
234,-1,"['2R', '9L', '0R', '8L', '2R', '7L', '2R', '6L', '2R', '10L', '2R', '9L', '2R', '9L', '3R', '9L', '1R', '8L', '2R']"
235,1,"['8L', '3L', '9L', '2R', '8L', '3L', '8L', '2R', '8L', '2R', '8L', '1R', '8L', '2R', '7L', '1R', '6L', '2R', '8L', '3R', '8L']"
236,-1,"['2R', '9L', '0R', '8L', '2R', '7L', '2R', '6L', '2R', '10L', '2R', '9L', '2R', '9L', '0R']"
237,-1,"['8L', '0L', '8L', '1R', '8L', '2R', '8L', '2R', '10L', '0R', '9L', '2R', '8L']"
238,1,"['8L', '1R', '6L', '2R', '6L', '2R', '8L', '3L', '9L', '2R', '9L', '3L', '8L', '4L', '7L', '3L', '6L', '2R', '8L', '2R', '10L', '0R', '9L', '1L', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '3R', '9L', '0R', '8L', '1R', '8L', '2R', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1L', '6L', '0R', '10L', '1L', '9L', '0R', '8L', '1R', '7L', '2R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '0R', '6L', '1L', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3R', '9L', '4L', '8L', '3R', '7L', '2R', '7L', '1L', '6L', '0R', '8L', '2R', '10L', '1L', '9L', '0R', '8L', '1L', '7L', '0R', '6L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '1L', '6L', '0L', '10L', '2R', '9L', '0R', '8L', '1R', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1L', '6L', '0R', '10L', '1L', '9L', '0L', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '3R', '9L', '0R', '8L']"
239,-1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3R', '10L', '4L', '8L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '0L', '8L', '2R', '10L', '1L', '9L', '0R', '8L']"
240,1,"['8L', '0L', '8L', '4L', '8L', '1L', '8L', '2R', '9L', '4L', '8L', '2R']"
241,-1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3R', '10L', '4R', '8L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '9L', '1R', '8L', '2R']"
242,1,"['8L', '0L', '8L', '3L', '8L', '0L', '9L', '3L', '8L', '4L']"
243,-1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3L', '9L', '2R']"
244,1,"['2R', '9L', '4L', '8L', '2R', '8L', '3R', '7L', '2R', '8L', '3R', '8L', '2R', '10L', '3L']"
245,1,"['8L', '4R', '8L', '2R', '8L', '0L', '8L', '2R', '7L', '4R', '6L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '0R', '6L', '3R', '8L', '3R', '9L', '3R', '8L', '3R', '7L', '4L', '6L', '2R', '10L', '3R', '9L', '4R', '8L']"
246,-1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3R', '10L', '4L', '8L', '2R', '8L', '0R', '9L', '1R', '8L', '2R']"
247,1,"['2R', '9L', '3R', '8L', '2R', '8L', '2R', '8L', '0R', '8L']"
248,1,"['8L', '3R', '8L', '2R', '8L', '2R', '8L', '0L', '8L', '3R', '10L', '4L', '8L', '3R', '9L', '3L', '8L', '2R', '8L', '2R', '10L', '0R', '9L', '1R', '8L', '2R', '7L', '3R', '7L', '4L', '6L', '2R', '8L', '0R', '9L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3L', '7L', '2R', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0R', '7L', '1L', '6L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0R', '8L', '1R', '9L', '2R', '8L', '2R', '10L', '0R', '9L', '1L', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '1L', '9L', '0L', '10L', '3R', '9L', '4R', '8L', '2R', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1R', '6L', '2R', '8L', '2R', '10L', '1R', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '3R', '9L', '1L', '8L', '0L', '7L', '2R', '7L', '1L', '6L', '0R', '10L', '2R', '9L', '3L', '8L', '2R', '7L', '0R', '6L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '3R', '7L', '4R', '7L', '0L', '6L', '1R', '8L', '2R', '10L', '3L', '9L', '2R', '8L', '3R', '7L', '2R', '7L', '1R', '7L', '2R', '7L', '0L', '6L', '2R', '8L', '0R', '9L', '1L', '8L', '0L', '9L', '2R', '8L', '0L', '7L', '2R', '7L', '0R', '6L', '1L', '8L', '0L', '9L', '2R', '8L', '0R', '7L', '1L', '6L', '0L', '8L', '2R', '10L', '3R', '9L', '1L', '8L', '0L', '7L', '2R', '7L', '3L', '9L', '2R', '8L', '1R', '7L', '2R', '6L', '2R']"
249,-1,"['8L', '3L', '9L', '2R', '8L', '0L', '8L', '2R', '8L', '2R', '8L', '1R', '8L', '2R', '7L', '3R', '6L', '2R', '10L', '0R', '8L', '2R']"
