,result,moves
707,-1,"['10L', '7L', '8L', '9L', '7L', '9R']"
708,1,"['10L', '7R', '9L', '8L', '9L', '8L', '8L', '10L', '6L', '9L', '7L', '6L', '9L', '9R', '10R', '6R', '10R', '7R', '6L', '9L', '10L', '9L', '6R', '8R', '10L', '8R']"
709,1,"['6R', '6L', '8R', '10R', '9L', '6R']"
710,1,"['8L', '10L', '6R', '6R', '7R', '6R', '10R', '6R', '9R', '10R', '7R', '8L', '6R', '10L', '9R', '10L', '9L', '8L', '7L', '7L', '8R', '10L', '8L', '7L', '6R']"
711,1,"['6L', '10R', '8L', '9L', '8L', '7L', '7L', '6L', '8R', '9R']"
712,1,"['10L', '10R', '9R', '10L', '10L', '6L', '8L', '7R', '9R', '10R', '8L']"
713,-1,"['10R', '7R', '10L', '8L', '8R', '7L', '8L', '7R', '8R', '9R', '10R', '7R', '8L', '10R', '6L', '7R', '8R']"
714,-1,"['9R', '8R', '10L', '8R', '10R', '7R', '10L', '6L', '8L']"
715,1,"['9L', '10R', '6L', '9R', '7L', '6R', '8R', '9L', '8L']"
716,-1,"['7R', '10R', '8L', '9R', '8R']"
717,-1,"['9L', '8R', '10L', '7L', '8L', '9L', '10L', '9R', '8R', '6L', '6R', '10R', '9L', '6R', '8L', '6R', '7L', '6R', '7R', '8L']"
718,1,"['8R', '7L', '6L', '6R']"
719,1,"['8L', '9L', '8L', '9R', '10R', '8R', '8R', '8R', '9R', '9L', '8R']"
720,-1,"['6R', '9L', '9R', '10L', '9L', '8L', '7L', '6L', '9R', '6R', '9R', '7L', '6R', '7R', '8L', '8R', '9L', '8L']"
721,-1,"['9R', '9R', '6R', '7L', '10R', '8R', '7R', '8L', '9R', '7L', '6R', '7L', '6R', '7L', '6L', '7R', '6R', '10R', '7R', '10L', '7L']"
722,1,"['8R', '9L', '9R', '7R', '7L', '8R', '10R', '10L', '9R', '10R', '6R', '7L', '6R', '6L', '8L']"
723,-1,"['6R', '9L', '10R', '6L', '10R', '7L']"
724,1,"['10R', '6L', '7L', '10L', '9L', '10L', '7R', '8R', '8R', '9R', '10R', '7R', '10L', '8L', '7R', '6L', '10R', '8R']"
725,1,"['10R', '9L', '6R', '6R', '6L', '7L', '9L', '8R', '9R', '10L', '6R', '6L', '8R', '9R', '10L', '8L', '7R', '8R', '9L', '8L']"
726,-1,"['10R', '6L', '9L', '7R', '10R', '9L', '10L', '9L']"
727,1,"['10R', '7L', '6R', '6R', '9L', '8R', '10R']"
728,-1,"['6L', '7R', '8R', '8L', '6R', '7R', '8R', '6L', '9R', '10R', '6L', '7L', '9L', '8L']"
729,1,"['7L', '7R', '10R', '8R', '10L', '9L', '8R']"
730,-1,"['8L', '7L', '9L', '10L', '9L', '8R', '7R', '10R', '6R', '7R', '8L', '7R', '8L', '7L', '8L', '7L', '9R', '10L', '9L', '8L', '7R', '8R']"
731,1,"['7R', '9R', '8L', '10R', '6L', '10R', '7L', '7R', '8L']"
732,1,"['6L', '6R', '6L', '10L', '7L', '8R', '10L', '6L', '8R', '9R', '10L', '6L', '9R', '10R', '7R', '6L', '8L', '7R', '8R', '9R', '10L', '9R', '6R', '7R', '9R', '8R', '7L', '9L', '8R', '9R', '10R', '9L', '7R', '8R', '10R', '9L']"
733,1,"['6R', '10R', '8L', '9L', '8R', '9L', '6L', '10R']"
734,-1,"['7R', '8L', '6R', '8R']"
735,1,"['8L', '10R', '8L', '10L', '6R', '8L', '10R', '9L', '9L', '6R', '7L', '6L', '10R', '8L', '7L', '6R']"
736,-1,"['10R', '6R', '10L', '10L', '6R', '6R', '8L', '7R', '8L']"
737,-1,"['7R', '10L', '7L', '10R', '8R', '7L', '10R', '6R', '7L']"
738,1,"['7L', '10R', '6L', '8R', '7R', '10R', '9R', '10R']"
739,-1,"['10L', '8R', '9R', '10R', '8R', '9R']"
740,1,"['9R', '6R', '9L', '9L', '8R', '10L', '9R', '10L', '8R', '6R', '7R', '8L', '7R', '8L']"
741,1,"['7L', '6R', '9R', '7R', '8R']"
742,-1,"['8L', '10L', '8R', '8L', '10L', '9L', '10R', '7L', '8L', '9L']"
743,-1,"['10L', '9L', '8R', '9L', '6L', '6L', '8R', '9R', '10L', '9L', '8L', '7R', '8R']"
744,1,"['6R', '6R', '9L', '10R']"
745,-1,"['10R', '7L', '8L', '8L', '6L', '10L', '10L', '10R', '7L', '10L', '9R', '7L', '10L', '6L', '10L', '9R']"
746,-1,"['7L', '6L', '6L', '7L', '6L', '8R', '6L', '10R', '9R', '9R', '8R', '6R', '7L', '6R', '9L']"
747,-1,"['10L', '10L', '8R', '10R', '9R', '10L', '9L', '8L', '6R', '8R', '6L']"
748,1,"['8R', '6L', '10R', '6R', '8L', '9L', '7R']"
749,1,"['8L', '9L', '6L', '9R', '10R', '8L', '9L', '6R', '8L', '10R', '7L', '6L', '6L', '7L', '6L', '8R', '9R', '6R', '10L', '9L', '8R']"
750,0,"['6R', '7L', '9R', '6R', '9R', '8R', '10L', '8R']"
751,1,"['8R', '6L', '9R', '7L', '6R', '8L', '8R', '9R', '7L', '10L', '6L', '10R', '7L', '6R', '10L', '8R']"
752,1,"['10L', '7R', '8L', '10R', '7R', '8L', '6R', '7R', '9L']"
753,-1,"['8R', '8R', '10L', '9R', '9R', '7L', '7R', '8L', '7L', '7R', '8L', '10L', '9R', '9R', '10R', '7R', '10L', '8L', '7R', '6L', '10R', '8R', '8L', '10L', '9R', '6L', '9L', '8L', '6R']"
754,1,"['8R', '7R', '9L', '7R', '6L', '8R', '9L', '8L', '9L', '7L', '8R', '9R', '6L', '9L', '8R', '6R']"
755,1,"['7L', '6L', '10L', '8R', '7L', '10R', '8L', '6L', '7L', '6R', '7L', '6L', '6L', '7L', '6R', '9L']"
756,-1,"['9R', '10R', '7L', '9R', '10L', '8L', '10R', '6R']"
757,-1,"['8R', '7R', '8L', '8L']"
758,1,"['10R', '8L', '8R', '6L', '7L', '7R', '6R', '8L', '6R', '6L', '9R', '7R', '8R', '7R', '8R', '9R', '10R', '8L', '9L', '8R']"
759,-1,"['9R', '8L', '8R', '6R', '7R', '9L', '7R', '10R', '10R', '6L', '7L', '9R', '6R', '7R']"
760,1,"['6L', '10R', '10R', '7L', '8L', '8L', '6L', '8L', '6R']"
761,-1,"['7L', '9R', '7L', '8R', '6R', '9L', '8L', '7R', '9L', '10R', '8R', '9L', '8L']"
762,1,"['9L', '9R', '6L', '8L', '9R', '6R', '10L', '9L', '8R']"
763,1,"['6L', '7R', '10L', '7L', '9R', '8L', '10L']"
764,-1,"['9R', '9L', '8R', '9L', '8L', '10R', '10R', '8L', '9R', '8R', '6L', '9L', '10R', '7L', '6L', '9L']"
765,-1,"['10L', '10L', '8L', '7R', '8R', '9R', '6L', '6L', '8L', '9R', '10R', '6R', '9R', '9R', '10R', '8L', '7L', '6L', '8R', '6L', '6L', '9R', '7L', '8R', '9R', '6R', '10R', '10L']"
766,1,"['6L', '9L', '7L', '8R', '10R', '7R', '9L', '7L', '7L', '10L', '6R', '7L', '6R', '7L', '6L', '7R', '7R', '8L', '7R', '8R']"
767,1,"['6R', '10L', '8L']"
768,1,"['10L', '10L', '8L', '7L', '10R', '7L', '10L', '9R', '10L', '8R', '9R', '6R', '9L', '8L', '7R', '8R', '9R']"
769,-1,"['6R', '8L', '9R', '9R', '10R', '9L', '8R', '6R', '8L', '7R', '8R', '9L', '8L', '7L', '6R', '7R', '8L', '7L', '10L', '7R', '8L']"
770,-1,"['9L', '10R', '8L', '10L', '6L', '9L', '7L', '9L', '8R', '6L', '9R', '10R', '7L', '9R', '6L', '6R', '7L', '6L', '6R', '8R']"
771,1,"['10R', '8L', '10R', '9L', '10L', '7L', '9L', '8L', '9R', '6R', '10R', '10L']"
772,-1,"['7R', '8R', '10R', '6R', '9R', '7R', '10R', '7R', '8R', '7L', '10L', '9L', '10R', '10R']"
773,1,"['10L', '9R', '6R', '9R', '10R', '8R']"
774,-1,"['6L', '10L', '7L', '7R', '8L', '10R', '7L', '10L', '9R', '7L', '10L', '6L', '6R', '9R', '10R', '8L', '7L', '7L', '7R', '8R', '9L', '8R', '6L', '7R', '6L']"
775,-1,"['7L', '7R', '9L', '10R', '7R', '8L', '7L', '9R', '6R']"
776,-1,"['9L', '9R', '9L', '9R', '6L', '10L', '6L', '8L']"
777,-1,"['8L', '6L', '10R', '7L', '8L', '10R', '8L', '10R', '7L', '6L', '9L', '8L', '7R', '8L', '7L', '6L', '6R', '9L', '7R', '8R']"
778,1,"['10R', '6L', '6L', '10R', '8L', '7R', '8L', '7L', '6L', '8R', '9R', '6R', '10L', '9R', '10R', '10R', '9L']"
779,-1,"['7R', '7L', '10R', '8R', '10L', '9L', '7R', '10R', '7L', '8L', '10L', '10L', '9L', '8L', '10L', '9L', '10L']"
780,1,"['10L', '9R', '7L', '8L', '6R', '7L', '7L', '9R', '6L', '9L', '6L', '8L', '7R']"
781,1,"['9L', '7R', '9R', '10R', '6L', '7L', '9L', '6R', '9L', '7R', '6R', '7R', '8L', '7L', '6R']"
782,-1,"['7R', '8L', '6L', '8R', '9L', '7L', '10R', '8L', '6L', '7R', '8L', '6R', '9L', '10R', '8R', '6R', '7R', '8L']"
783,-1,"['7L', '8R', '10R', '9R', '8R', '6L', '9L', '10L', '7R', '8R', '6R', '10R', '7R', '10L']"
784,1,"['10L', '6R', '9R', '10R', '10L']"
785,-1,"['6R', '9L', '8L', '8R', '9R', '7L', '8R', '8L', '9R', '7L', '9R', '8R', '6R', '7L', '6L', '7R', '9R', '6R', '7L', '6R', '7L', '9L', '10L', '7L', '9R', '6L', '10R', '7L', '8L', '6L', '10L', '6R', '7R', '7R', '8R', '9R', '10R', '10R']"
786,-1,"['10R', '8L', '7R', '8R']"
787,1,"['6R', '6L', '6R', '10L', '6L', '7R', '9L', '8L', '6L', '10L', '9L', '8R']"
788,1,"['9L', '7R', '6R', '8R', '10R', '8L', '7R', '6L', '8R']"
789,-1,"['6L', '8R', '10L', '8L', '6L', '9R', '10L', '7L']"
790,-1,"['7R', '6R', '6L', '8L']"
791,-1,"['6L', '8R', '9L', '8R', '8R', '7R', '6L', '8L', '9L', '8R', '6L', '10R', '9L', '8L', '8L']"
792,1,"['10L', '7R', '9R', '8L', '9R', '8R', '6L', '9L', '7R', '8R', '7R', '8R', '9L', '8L']"
793,-1,"['10L', '10L', '9L', '10R', '9L', '8L', '9L', '10L', '6L', '7L', '10R', '7L', '8R', '10R', '7R', '8L', '8L', '10R', '10L']"
794,-1,"['7L', '10R', '7L', '8R', '9R', '9R', '9L', '10L', '9R', '9R', '10R', '6L', '10L']"
795,1,"['6R', '10L', '9R', '6L', '8L', '7R', '6L', '7R', '8R', '9R', '6L', '9R', '9L', '8R', '9L', '8L']"
796,1,"['6R', '6R', '8R', '8R', '7L', '8L', '6L', '10R', '6R', '9L']"
797,-1,"['8R', '6R', '7R', '7R', '10L', '7R', '10R', '10L', '9L', '7R', '8R', '10R', '6L', '9R', '7R', '8L', '7R', '8R', '6R', '7L', '7R', '8R']"
798,1,"['8L', '9L', '8R', '6L', '9R', '10L', '6R', '9R', '8R', '9L', '8R', '7L', '6L', '6L', '7R', '10L', '9L', '8L', '7L', '6L', '9L', '7L', '10L', '9R']"
799,-1,"['10R', '10R', '9R', '10L', '8R', '10R', '6L', '9L', '10L', '7L', '6R', '7R', '8R', '9R', '10R', '10L', '9L', '8L', '7R', '8L', '8R']"
800,1,"['7L', '9L', '8L', '6L', '10L', '6R', '8L', '7R', '8R', '10R', '8R']"
801,-1,"['10L', '9L', '6L', '8R', '10L', '6L', '9R', '10R', '10L', '10R', '7R', '8R', '9R', '6R', '7L', '10R', '10R', '7R', '10L', '9R', '10R', '6L']"
802,0,"['10R', '7L', '6L', '8L', '7R', '6R', '7R', '9L']"
803,-1,"['8L', '6L', '10R', '8R', '8L', '10L', '7L', '9R', '8R', '7L', '6R', '7R', '8R', '9R', '10L']"
804,-1,"['7R', '7L', '6R', '8L', '6L', '8L', '8L', '6R', '7R', '8R', '10L', '7R', '8L', '6L', '8R', '6L', '6L', '9R', '8L']"
805,-1,"['9R', '10R', '6L', '9R', '10R', '6R', '7L', '6L', '10L', '9L', '8L', '7L', '6R', '7L', '6L', '8L', '9R', '9R', '10L', '6R']"
806,-1,"['7R', '9R', '8L', '7L', '10L', '8R', '6R', '8R', '10R', '6L', '10R', '6L', '7R', '10R', '8L', '6L', '8L', '9R', '7L', '10L', '9R', '8R', '9R', '10R', '10L', '10L', '7L']"
807,1,"['10R', '9L', '7L', '9R', '6R', '7L', '6L', '8L']"
808,-1,"['9R', '7L', '6L', '10R', '7R', '8L', '9R', '6R', '7L', '6R', '7L', '6R', '7L', '6L', '10R', '8R', '9L', '8L']"
809,-1,"['10L', '8R', '8L', '6L', '8R', '10L', '9L', '9L', '8R', '10R', '9R', '10R', '7L', '10L', '10L', '9R']"
810,-1,"['8L', '10L', '9R', '6R', '8L', '10L', '6R', '9R', '10R']"
811,1,"['8R', '9R', '10L', '6L', '6R', '6L', '7R', '8R', '9R', '9R', '10L', '8L', '9L', '8R']"
812,-1,"['9L', '9R', '9R', '7L', '6R', '7R', '6R', '10L', '9L']"
813,1,"['10L', '6R', '10L', '10L', '8R', '6L', '8L']"
814,1,"['9L', '10L', '8L', '6L', '8R', '6R', '7R', '8R', '8L', '9R', '10R', '10L', '7R']"
815,-1,"['7L', '6R', '7L', '9R', '10R', '6L', '6R', '7R', '8L', '10R', '7R', '8L', '9L', '9L', '6R', '8L', '10R', '6R', '7L', '6R', '7L', '6R', '7R']"
816,1,"['9L', '10L', '9L', '8L', '6R', '8L', '10L', '8R', '9L', '8R', '9L', '8L']"
817,-1,"['8R', '8L', '7L', '7L', '6R']"
818,-1,"['7R', '6R', '6L', '9R', '10L', '8L', '7R', '6L', '8R', '9R', '10L', '9L', '8R', '6L', '10R', '9L', '8R', '9L', '8R', '9L', '8L']"
819,-1,"['8R', '6R', '10R', '8L', '9L', '7R', '10L']"
820,-1,"['7R', '7L', '8L', '6R', '8R', '8R', '7L', '9R', '10L', '9L', '8R', '9L', '8L']"
821,-1,"['8R', '9L', '10L', '7R', '9R', '8R', '6R', '7L', '7L', '8R', '6L', '10R', '10R', '6R', '8L', '7L', '6R', '7R', '8L', '7L', '6R', '8L', '6R', '7R']"
822,1,"['8R', '10L', '6L', '6L', '8R', '7R', '10R', '8L', '6R', '6R']"
823,1,"['7R', '6L', '8L', '6L', '9L', '8R']"
824,-1,"['9R', '6R', '10L', '8R', '6R', '10L', '10L', '9L', '8R', '7L', '9L', '10L', '9L']"
825,-1,"['9L', '9R', '6L', '10L', '9R', '9L', '10R', '10R', '7R', '6L', '8L', '7L', '6L', '6R', '7L', '7L', '7R', '8L']"
826,-1,"['10R', '8R', '6L', '9L', '8R', '6R', '10R', '6L', '10L', '9L', '8L', '7R', '6L', '10L', '8R', '10L', '9R', '10L', '10R', '7L', '6L', '8R', '8L', '9R', '9R', '10L']"
827,0,"['8R', '6L', '6L', '6L', '6L', '8L', '7L', '6R', '8R', '7R', '8L', '7L', '10R', '6L', '8R', '7L', '6R', '8L']"
828,-1,"['10L', '8R', '8L', '10R', '6R', '8R', '6R', '7L', '10R', '7R', '8R', '8R', '10L', '7R', '8R', '9R', '10L', '9L', '8L', '7L', '9L']"
829,-1,"['6L', '6L', '10L', '6R', '6R', '8L', '6L', '9L', '7R', '6R', '10R', '8R', '10L', '9L']"
830,1,"['10R', '10R', '6L', '10L', '10L', '9L', '10L', '8R', '8R', '6R', '9R', '9L']"
831,-1,"['6L', '10R', '9R', '8L', '6L', '10L', '6R', '10L']"
832,-1,"['10L', '6R', '10R', '10R', '9L', '8R', '7L', '10L', '8L', '7L']"
833,1,"['10R', '8L', '9L', '9L', '8L', '7R', '9L', '7R']"
834,1,"['9L', '10R', '9R', '10L', '8R', '10R', '8R', '6L', '9L', '8L']"
835,1,"['7L', '10R', '6L', '7L', '9L', '10R', '6L', '9R', '7L', '6R', '8R']"
836,1,"['9L', '6L', '10L', '7R', '8L', '6L', '7R', '6L', '9R', '7R', '6R', '7R', '10L']"
837,1,"['9R', '7L', '10L', '9L', '6R', '10L', '9R', '9R', '10L', '9R', '10L', '8R']"
838,-1,"['9L', '6L', '7R', '9L', '8R', '7L', '6R', '10R', '7L', '6L', '7R', '8L', '10L']"
839,1,"['6L', '7R', '6L', '9R', '9R', '6L', '6R', '8R', '9R', '10L', '7L', '6R']"
840,1,"['7R', '6R', '10R', '7L', '9R', '8R', '8R', '8L', '7L', '10R', '8R', '9R', '10R', '6L', '6R']"
841,-1,"['9R', '8L', '10L', '6L', '7R', '7L', '8L', '7R', '9R', '9L', '8L', '6R', '9L', '7L', '9L', '8R']"
842,-1,"['9R', '8R', '7R', '6L', '10R', '10R', '7L', '6R', '6L', '7R']"
843,1,"['8L', '10R', '10R', '7R', '8R', '8L', '7L', '10L', '9R', '8L', '10L', '9R', '10R', '8L', '8R', '6R', '7L', '6L', '9L', '10L', '7R', '8R', '9R', '10R', '6L', '8R', '8L', '9R', '10R', '6R', '8R', '6L', '8R', '6L', '7L', '6R']"
844,-1,"['9R', '9L', '8L', '7L', '6R', '7L']"
845,-1,"['9R', '9R', '10L', '9R', '6L', '9R', '9R', '10R', '6R']"
846,-1,"['6L', '8L', '7R', '8L', '6L', '7L', '10R', '6L', '8R', '7R', '10L', '9L', '6L', '10L', '9L', '10R', '8L', '7L', '6R', '7L', '6L']"
847,-1,"['7R', '6R', '10R', '9R', '7R', '6R', '8R', '10R', '7L', '8L', '8L', '8L']"
848,-1,"['10L', '6R', '8R', '9L', '7R', '9R']"
849,1,"['10L', '8L', '6R', '9L', '10L', '8L', '10R', '7L', '8L', '10L', '9L', '7L', '6R', '8L']"
850,-1,"['6L', '7L', '6R', '8R', '9R', '9L', '8R']"
851,-1,"['10R', '7R', '9R', '7R', '8L', '9R']"
852,-1,"['10L', '9L', '9L', '9L', '10R', '6R', '6R', '10L', '10L', '7R']"
853,1,"['10R', '7R', '10R', '9R', '7L', '10R', '6L', '8L', '10R', '6L', '7L', '7R', '8R', '10L', '9L', '8R']"
854,1,"['6L', '7R', '10R', '9R', '9R', '7R', '8R', '9R', '10R', '6L', '7L', '9R', '6L', '6R', '7R', '8L']"
855,1,"['10L', '6L', '9L', '10R', '6R', '7L', '6R', '9L', '8R', '10L', '6R', '7L', '6R', '6R']"
856,1,"['10L', '10R', '7L', '7R', '10R', '8L', '7L', '6R', '7L', '10R', '8R', '6L', '7R', '10L', '7L', '9L', '8R']"
857,1,"['10L', '6L', '10L', '10L', '9R', '6R', '8R', '9L', '8R', '6R', '7R', '8R', '9R', '10R', '10L', '7L']"
858,-1,"['6R', '10L', '9R', '7L', '6R', '6L', '8L', '6L', '7L', '6L', '6L', '9R', '10L', '7R', '8R', '10R', '9R', '10R', '8R', '7R', '6L', '8R', '6R', '8R', '7R', '8R', '6R', '7R']"
859,-1,"['6L', '6L', '8R', '9L', '8R', '9L', '6L', '8R', '9R', '10R', '6R', '7R', '8L', '7R', '8R']"
860,-1,"['9R', '6R', '8L', '10R', '6L', '7R', '8L', '10R', '6R', '9R', '7L', '6R']"
861,1,"['10L', '10R', '6R', '7L', '6R', '7R', '8L', '7R', '8L', '7L', '6R', '7L', '6R', '7L', '6L', '7R', '10L', '7L', '9L', '8L']"
862,0,"['10R', '8R', '9L', '6R', '10R', '10R', '9R', '6R', '7R', '9R', '8L']"
863,-1,"['9L', '10L', '6R', '9L', '10L', '6R', '10R']"
864,-1,"['6R', '8R', '6R', '7R', '8R']"
865,0,"['10L', '6L', '8R', '7L', '7L', '8L', '8R']"
866,-1,"['7R', '6R', '9R', '8L', '10L', '6R', '7L', '6R']"
867,-1,"['7R', '7R', '7R', '8R', '10R', '8L', '9R', '10L', '8L', '7L', '6L', '9L', '8L', '7R', '8R']"
868,-1,"['10R', '7L', '10L', '6R', '6L', '9L', '8R', '8L', '10L', '9R', '6L', '10L', '8L', '9L', '8R']"
869,-1,"['8R', '7L', '6R', '9L', '7R', '10R', '8L', '6R', '9L', '8L', '7L', '6L', '10L', '6L', '8L', '9R', '10R', '10R', '7L', '9R', '10R', '7R', '8R', '9R', '10L', '9R']"
870,-1,"['9R', '8L', '10R', '7R', '8R', '10R', '10L']"
871,-1,"['10R', '7L', '9L', '8L', '6R', '9L', '10R', '10R', '8R', '10R', '6R']"
872,-1,"['9L', '8R', '10R', '8R', '9R', '9L', '10R', '6L', '7L', '7L', '9R', '6L', '9R', '10R', '10R', '8R', '7R', '10L', '9R', '7L', '10R', '6L', '6L', '7R', '8L', '10L', '9R', '10R', '7R', '10L', '7R', '9L', '8R', '6R']"
873,1,"['10R', '10R', '10L', '9R', '8R', '8L', '6R', '9R', '6L', '8L', '7L', '10L', '6R', '8L', '9L', '8L', '10L']"
874,1,"['9R', '10R', '10R', '7R', '7R', '8R', '7R', '6R', '7L', '8R', '9L']"
875,-1,"['10L', '10R', '7R', '6R', '8R', '9L', '7L', '6L', '10L', '9R', '10R', '10R', '8L', '7R', '9R', '10R', '8R', '9R', '9R', '10R', '10L', '7L', '6L', '7L', '6L', '10R', '8R', '9R', '10R', '10L', '7R', '8R', '9R', '6L', '8R', '7R', '9L']"
876,-1,"['6R', '6L', '7L', '7L', '7R', '7L', '10L', '6L', '10L']"
877,-1,"['8R', '8L', '10R', '7L', '9L', '8L', '6L', '9R', '10L', '9L', '8L', '7R', '8L', '9L', '8L', '6R', '8L', '10R']"
878,1,"['9R', '9L', '7L', '6L', '9L', '6R', '8L', '7L', '7R', '8L']"
879,-1,"['9R', '8R', '9L', '8R', '6R', '8R', '10R', '8L', '7L', '6L', '10R', '9R', '7R', '8L']"
880,-1,"['7L', '7L', '10L', '10L', '9R', '10L', '7L', '6R', '8L', '9L']"
881,-1,"['9R', '10R', '9R', '8R', '7L', '10R', '9R', '10L', '9R', '10L', '9L', '6L', '6L', '8L']"
882,-1,"['7R', '8R', '6R', '10L', '10R', '9R', '9R', '8R', '8L', '10L', '9L', '8R']"
883,1,"['9R', '7R', '10R', '6R', '6R', '6R', '10R', '6L', '6R', '10R', '9L', '8L', '6R']"
884,-1,"['7R', '10R', '7L', '6L', '10R', '9R', '6R', '8R', '10L', '9R', '10L', '8R']"
885,1,"['10L', '7L', '6L', '8L', '8R', '10L', '7R', '8R', '9L', '8L', '7R', '8L', '9R', '10R', '7R', '10L', '6L', '9R', '10R', '9R', '7L', '9R', '10L', '7L', '7R', '7L', '6L', '9L', '8R', '9R', '10R', '6L', '9R', '10L', '9L', '8L', '6R', '7R', '9R', '8R', '7L', '6L']"
886,-1,"['8R', '10L', '6L', '9L', '9R', '6L', '6R', '10L']"
887,1,"['9R', '9L', '10L', '9R', '9L', '9R', '9R', '7L', '8R', '9L', '8R']"
888,1,"['10L', '8R', '6R', '9L', '8L', '7L', '6R', '10L', '7L', '6R', '7L', '6L', '6L', '7R']"
889,1,"['6L', '10R', '8L', '8L', '9L', '10R', '7L', '9R', '10L', '8L', '10R', '8R', '6R']"
890,1,"['6R', '8R', '6L']"
891,1,"['7L', '7L', '8R', '8R', '8L']"
892,1,"['10L', '6R', '9L', '8R', '7L', '7L', '6L', '8R', '9R', '7R', '10L', '9L', '8R', '6L']"
893,1,"['9L', '8L', '9L', '10L', '10L', '7L', '9R', '8R', '6R', '8L', '10L', '9R', '10R', '8L', '10L']"
894,-1,"['10R', '6L', '10R', '7R', '6R', '9R', '9R', '6R', '10L', '6L']"
895,1,"['10R', '9R', '6L', '7R', '8R', '10R', '7L', '6L', '6L', '10L', '8L', '6L', '7R', '10R', '8L']"
896,1,"['9L', '7R', '10R', '6L', '6R', '6R']"
897,-1,"['9R', '9L', '6L', '6R', '7L', '6R', '7R', '8R', '9L', '6L', '10L', '7R', '8R', '9R', '10L', '9R', '10R', '7R', '10R', '8R']"
898,1,"['8L', '8R', '6R', '8R', '10L', '9L', '8L', '9L', '8R', '9L', '8L', '9R', '10L', '6L', '9R', '8L']"
899,1,"['10L', '10L', '9R', '8L', '7L', '10L', '6R']"
900,-1,"['9R', '10R', '10R', '8R', '10L', '9L', '7R', '9L', '6R']"
901,1,"['8R', '9R', '10L', '6R', '9L', '9L', '10R', '9R']"
902,-1,"['7R', '10L', '8L', '6R', '8L', '9L', '10L', '7R', '8R', '9L', '8L', '7L']"
903,1,"['6R', '7R', '8L', '6R', '10R', '8L', '7R', '9L', '8L', '10L', '8R']"
904,1,"['8L', '9R', '10R', '7L', '6R', '7L', '6L', '10R', '6R', '9L', '6L', '9L', '10R', '6R', '8R', '9L', '8L', '7R', '8R']"
905,1,"['9L', '9L', '10R', '10L', '9L', '7L', '6R', '10L', '7L', '10R', '10L', '8R', '9L', '8L', '7L', '6R', '10R', '7R', '8R', '9R', '9L', '8R']"
906,1,"['6L', '8R', '8L', '9R', '8R', '7L', '6R', '10R', '8R', '10R', '7R']"
907,1,"['8L', '6L', '8L', '10L']"
908,-1,"['8R', '7L', '8R', '10L', '10R', '9R', '6L', '9L', '8L', '7R', '9L']"
909,-1,"['10R', '6R', '8R', '9R', '10R', '10R']"
910,1,"['7R', '8R', '10L', '7R', '10L', '10L', '8R', '7R', '10R', '8R']"
911,-1,"['6L', '9L', '10R', '8R', '7L', '7L', '9L', '8R', '9R', '10R', '6L', '10L', '9R', '10L', '9L', '8R']"
912,-1,"['7R', '10R', '8L', '8R', '7L', '9L', '10R', '9L', '8R']"
913,1,"['9L', '8L', '7L', '9R', '8L', '7L', '7L', '10R', '6L', '8L', '7R']"
914,-1,"['8L', '6L', '8L', '6R', '6L', '7L', '9L', '8L', '7L', '6L', '10L']"
915,-1,"['8L', '9L', '10L', '6R', '10R', '8L', '9L', '10L', '8R', '10R']"
916,1,"['7R', '7R', '7R', '9R', '7L', '8R', '7L', '8L', '9R', '6L', '10L', '9R', '8L', '10L', '6L', '8L', '10R', '7R', '9L']"
917,1,"['7R', '6L', '8L', '9L', '6L', '8L', '8R', '9L', '6R', '10R', '8R', '10R', '9L', '8L', '7L', '6L', '10L', '9R', '10L', '9L', '8R', '6L', '9L', '8R', '8L', '10L', '9L', '8L']"
918,1,"['7L', '6R', '9R', '6L', '8L', '7R', '9R', '8R', '7L', '6L', '9R', '10R', '8R']"
919,1,"['9L', '9R', '8R', '6L', '6L', '10L', '8R', '9L']"
920,1,"['9R', '7L', '6R', '7R', '8R']"
921,1,"['6L', '8L', '6R', '7R', '6L', '8L', '8L', '7R', '10L', '8R', '9R', '10R', '9R', '6R', '9R', '10L', '6R', '7R']"
922,1,"['10R', '9L', '6R', '9R', '10L', '7R']"
923,-1,"['8L', '6R', '9L', '7R', '9L', '7R', '7R', '8L', '6R', '7L', '10L', '7R', '8R']"
924,0,"['8L', '9R', '9L', '6L', '8L', '7R', '8R']"
925,-1,"['10L', '10R', '8R', '6L', '9R', '9R', '10R', '8L']"
926,-1,"['10L', '7R', '9L', '6L', '8R', '10L', '9R', '6R', '7R']"
927,-1,"['8L', '6L', '7R', '8L', '9R', '8L', '7L', '7L']"
928,1,"['7R', '10R', '7L', '6R', '8R', '10R', '9L', '8L', '6L', '8R', '9R', '10L', '9R', '10L', '10L', '8R', '7L', '9R', '9R', '6L', '10L', '9L', '8R', '9R', '6L', '10R', '8R', '7R', '9R', '10L']"
929,1,"['7R', '6L', '8L', '6R', '10L']"
930,1,"['8L', '6L', '7L', '9R', '6R', '7L', '6L', '10L', '10R', '8L', '7R', '8L', '8L', '10R', '10L']"
931,1,"['6R', '9L', '10R', '10R', '9R', '7R', '7L', '9R', '8R', '10L', '8L', '10R', '9R', '7L', '6R', '7R', '6R', '7R', '8R', '9L', '8L']"
